source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Zoltan Vardai,Bitcoin Suisse eyes UAE expansion with regulatory nod in Abu Dhabi,"Bitcoin Suisse secured an in-principle approval (IPA) from the Financial Services Regulatory Authority (FSRA) of the Abu Dhabi Global Market (ADGM), marking a major step in the Swiss crypto firm’s expansion beyond the European Union.The Swiss crypto financial…",https://cointelegraph.com/news/bitcoin-suisse-in-principle-approval-in-abu-dhabi,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196f238-15fe-78de-85c1-1be801709228",2025-05-21T10:12:13Z,"Bitcoin Suisse secured an in-principle approval (IPA) from the Financial Services Regulatory Authority (FSRA) of the Abu Dhabi Global Market (ADGM), marking a major step in the Swiss crypto firms exp… [+2830 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,Bitcoin at all-time high: What’s powering the surge and how much is it trading for?,"Bitcoin surged past the $107,500 mark on Wednesday, coming within 2% of its all-time high of $109,114.88. The rally was fuelled by bullish sentiment, institutional inflows, and rising futures activity. Ethereum also climbed, consolidating near $2,580, with an…",https://economictimes.indiatimes.com/news/international/global-trends/bitcoin-at-all-time-high-whats-powering-the-surge-and-how-much-is-it-trading-for/articleshow/121311403.cms,"https://img.etimg.com/thumb/msid-121312273,width-1200,height-630,imgsize-657348,overlay-economictimes/articleshow.jpg",2025-05-21T08:45:59Z,"Bitcoin climbed sharply on Wednesday, May 21, inching close to its all-time high. By 11:07 AM IST, the cryptocurrency was trading at $107,647 just 1.42% below its peak of $109,114.88, set earlier thi… [+3311 chars]"
"{'id': None, 'name': 'Bolsamania.com'}",redaccion@bolsamania.com (Bolsamanía),"El bitcoin sigue su trayectoria ascendente, pero se queda por debajo de los 107.000","El bitcoin y el resto de criptomonedas continúan con su trayectoria ascendente. No obstante, aunque la mayor criptomoneda registra este miércoles subidas superiores al 1,5%, su precio se queda por debajo de los 107.000 dólares.",https://www.bolsamania.com/noticias/criptodivisas/bitcoin-trayectoria-ascendente-debajo-107000--19757472.html,https://img4.s3wfg.com/web/img/images_uploaded/9/e/representation-de-crypto-monnaies_20250121060008_rsz.jpg,2025-05-21T08:00:14Z,"El bitcoin y el resto de criptomonedas continúan con su trayectoria ascendente. No obstante, aunque la mayor criptomoneda registra este miércoles subidas superiores al 1,5%, su precio se queda por de… [+2424 chars]"
"{'id': None, 'name': 'Gadgets360.com'}","Radhika Parashar, Siddharth Suvarna","Bitcoin Surges Past $107,000 for First Time Since January as Altcoins Rally","The overall crypto market cap rose by 0.87 percent in the last 24 hours. Bitcoin and Ether, both registered profits on Wednesday, May 21. Dogecoin, Tron, and Avalanche registered gains. Meanwhile, Ripple joined Cardano and Chainlink in clocking losses.",https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-usd-107000-dogecoin-solana-cardano-profits-altcoins-rally-cryptocurrency-market-8468929,https://i.gadgets360cdn.com/large/crypto_pixabay_Sergei_Tokmakov_large_1647584117921.jpg,2025-05-21T07:27:03Z,"Bitcoin, for the first time in four months, surged over the price point of $107,000 (roughly Rs. 91.5 lakh) on Wednesday, May 21. The most expensive crypto asset rose by nearly two percent on global … [+3196 chars]"
"{'id': None, 'name': 'Gooyait.com'}",مبینا ارجمندی,اگر به AI و کریپتو علاقه‌مندید، این ۹ ارز را حتماً بشناسید!,"در دنیای امروز، ادغام فناوری‌های نوین مانند هوش مصنوعی و بلاک‌چین، تحولی عظیم در عرصه رمزارزها به وجود آورده است. ارزهای دیجیتال مبتنی بر هوش مصنوعی (AI Coins) نوعی از […]
نوشته اگر به AI و کریپتو علاقه‌مندید، این ۹ ارز را حتماً بشناسید! اولین بار در گويا آی‌…",https://www.gooyait.com/1404/02/31/هوش-مصنوعی-در-بلاکچین؛-آغاز-فصل-جدید.html,https://www.gooyait.com/uploads/2025/05/رمز-ارز-هوش-مصنوعی.webp,2025-05-21T06:00:03Z,". (AI Coins) . . . . .
 (AI) AI Coins . .
 (AI) AI Coins . .
. AI .
: AI .
 : .
 : .
 : .
 : AI .
: AI .
 : .
 : AI .
 : AI .
  
  ()
<table><tr><th></th><th></th><th></th><th> ( )</th… [+868 chars]"
"{'id': None, 'name': 'Bitcoinist'}",Jake Simmons,Cardano Kicks Off Independent Audit Of ADA Redemption,A third-party forensic review of the long-running Cardano (ADA) voucher redemption programme is finally in motion after Input Output Global (IOG) confirmed that the global law firm McDermott Will & Emery (MW&E) and the audit heavyweight BDO have been retained…,https://bitcoinist.com/cardano-independent-audit-ada-redemption/,https://bitcoinist.com/wp-content/uploads/2025/05/May-20-2025-02_17_14-PM.png,2025-05-21T05:25:47Z,A third-party forensic review of the long-running Cardano (ADA) voucher redemption programme is finally in motion after Input Output Global (IOG) confirmed that the global law firm McDermott Will &am… [+3515 chars]
"{'id': None, 'name': 'newsBTC'}",Aayush Jindal,Cardano (ADA) In Focus: Can It Break This Barrier and Reclaim Momentum?,Cardano price started a fresh increase above the $0.7250 zone. ADA is now consolidating and facing hurdles near the $0.760 zone. ADA price started a decent increase above $0.7250 and $0.7320. The price is trading above $0.740 and the 100-hourly simple moving …,http://www.newsbtc.com/analysis/ada/cardano-ada-in-focus-0-80/,https://www.newsbtc.com/wp-content/uploads/2024/07/Cardano-ADA-Decline.jpg?fit=1792%2C1024,2025-05-21T05:08:27Z,"Aayush Jindal, a luminary in the world of financial markets, whose expertise spans over 15 illustrious years in the realms of Forex and cryptocurrency trading. Renowned for his unparalleled proficien… [+3011 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",CoinShares International Limited,CoinShares Expands XBT Provider Platform with Seven New Physical Crypto ETPs,"May 21, 2025 | SAINT HELIER, Jersey | CoinShares International Limited (""CoinShares'' or ""the Group"") (Nasdaq Stockholm: CS; US OTCQX: CNSRF), a leading global investment company specializing in digital assets with over $6 billion in AUM, announces the expans…",https://www.globenewswire.com/news-release/2025/05/21/3085395/0/en/CoinShares-Expands-XBT-Provider-Platform-with-Seven-New-Physical-Crypto-ETPs.html,https://ml-eu.globenewswire.com/Resource/Download/8ff8acfa-148b-402b-b289-7bf6973541be,2025-05-21T04:30:00Z,"May 21, 2025 | SAINT HELIER, Jersey | CoinShares International Limited (""CoinShares'' or ""the Group"") (Nasdaq Stockholm: CS; US OTCQX: CNSRF), a leading global investment company specializing in digi… [+3845 chars]"
"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,"SEC Punts on XRP, Dogecoin ETF Decisions",The funds are part of a wave of altcoin-based investment products proposed by issuers in recent months.,https://decrypt.co/321118/sec-punts-on-xrp-dogecoin-etf-decisions,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/05/xrp_us-securities-gID_7.png,2025-05-20T22:29:44Z,"In brief
<ul><li>The SEC has delayed its decision on separate proposed ETFs tracking, respectively XRP and Dogecoin.</li><li>A number of top asset managers are trying to launch altcoin ETFs followin… [+2503 chars]"
"{'id': None, 'name': 'newsBTC'}",Sebastian Villafuerte,Range-Bound Ethereum Sees Volatility – High Timeframe Levels Hold The Key,"Ethereum is holding strong above the $2,500 mark after a volatile two-week stretch marked by heavy resistance and indecisive price action. While bulls have successfully defended key support levels, ETH continues to struggle against the supply wall just below …",http://www.newsbtc.com/news/ethereum/range-bound-ethereum-sees-volatility-high-timeframe-levels-hold-the-key/,https://www.newsbtc.com/wp-content/uploads/2025/05/Untitled-design-78.jpg?fit=1792%2C1024,2025-05-20T22:00:40Z,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+4003 chars]"
"{'id': None, 'name': 'Criptonoticias.com'}",Franco Scandizzo,Guerra en Cardano: ¿manipulación de fondos o campaña de desprestigio?,"Acusan a Charles Hoskinson de haber reescrito la contabilidad de Cardano para manipular flujos de tokens. El cofundador de esa red lo niega.
Leer más",https://www.criptonoticias.com/comunidad/debate-cardano-manipulacion-fondos-campana-desprestigio-hoskinson/,https://www.criptonoticias.com/wp-content/uploads/2025/05/image-2025-04-25T161051.358.jpg,2025-05-20T19:06:30Z,"<ul><li>Según Hoskinson no hubo fraude, sino una migración de vouchers no gastables y no reclamados. 
</li><li>El precio de ADA cayó de los 0,75 dólares a los 0,72 dólares por moneda. 
</li></ul>
… [+6710 chars]"
"{'id': None, 'name': 'BeInCrypto'}",Anunciante,"Perú Blockchain Conference 2025, el evento que pone a Lima como el epicentro de Latinoamérica sobre Blockchain, Cripto y Trading","La capital peruana se prepara para recibir la cuarta edición de Perú Blockchain Conference 2025, el mayor encuentro anual de Blockchain, Criptomonedas y Trading del Perú y la región. #PBCONF25 reunirá a más de 1500 asistentes, 100 ponentes globales y a las pr…",https://es.beincrypto.com/peru-blockchain-conference-2025/,https://es.beincrypto.com/wp-content/uploads/2025/05/imagen_2025-05-20_102212796.png.webp,2025-05-20T14:29:29Z,"Lima, 19 de mayo del 2025. La capital peruana se prepara para recibir la cuarta edición de Perú Blockchain Conference 2025, el mayor encuentro anual de Blockchain, Criptomonedas y Trading del Perú y … [+6917 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",Thunderpick Casino,Best League of Legends Betting Sites: Thunderpick is Ranked as the Most Reliable LoL Betting Site of 2025,"Esports Betting Review Experts Have Ranked Thunderpick as the Best League of Legends (LOL) Betting Site for Its Secure Platform, Competitive Odds, and Fast Withdrawals Esports Betting Review Experts Have Ranked Thunderpick as the Best League of Legends (LOL) …",https://www.globenewswire.com/news-release/2025/05/20/3084761/0/en/Best-League-of-Legends-Betting-Sites-Thunderpick-is-Ranked-as-the-Most-Reliable-LoL-Betting-Site-of-2025.html,https://ml.globenewswire.com/Resource/Download/30e01e9a-7547-4528-a5cd-a76cbb5bbd69,2025-05-20T11:47:00Z,"MINNEAPOLIS, May 20, 2025 (GLOBE NEWSWIRE) -- In the vibrant world of esports, League of Legends (LoL) reigns supreme, drawing millions of fans and bettors to its thrilling matches. As we dive into 2… [+20233 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Zoltan Vardai,Coinbase data leak could put users in physical danger: TechCrunch founder,"A recent data breach at crypto exchange Coinbase has raised concerns about user safety after hackers gained access to sensitive information including home addresses.Coinbase, the world’s third-largest cryptocurrency exchange, confirmed that less than 1% of it…",https://cointelegraph.com/news/coinbase-breach-physical-crime-techcrunch-founder,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-12/0193d4f8-f1c9-7318-8ce2-28cfe0139581",2025-05-20T10:02:46Z,"A recent data breach at crypto exchange Coinbase has raised concerns about user safety after hackers gained access to sensitive information, including home addresses.
Coinbase, the worlds third-larg… [+3009 chars]"
"{'id': None, 'name': 'Bolsamania.com'}",redaccion@bolsamania.com (Álvaro Estévez),El bitcoin y las criptos retoman las subidas: ¿se está gestando un nuevo máximo?,"Las criptomonedas repuntan con fuerza este martes. El bitcoin (BTC) suma alrededor de un 2% y vuelve a cotizar en 105.000 dólares, mientras que el ethereum (ETH) remonta un 5% y rompe la barrera de los 2.500 dólares.",https://www.bolsamania.com/noticias/criptodivisas/bitcoin-subidas-gestando-nuevo-maximo--19742094.html,https://img5.s3wfg.com/web/img/images_uploaded/9/1/bitcoin_grafico.JPG,2025-05-20T08:20:52Z,"Las criptomonedas repuntan con fuerza este martes. El bitcoin (BTC) suma alrededor de un 2% y vuelve a cotizar en 105.000 dólares, mientras que el ethereum (ETH) remonta un 5% y rompe la barrera de l… [+3114 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,"Bitcoin trades above $106,000 as market shrugs off US credit downgrade; Ethereum, Chainlink jump over 7%","Bitcoin surged past $106,000, driven by Moody’s US credit downgrade, rising institutional adoption, and regulatory developments. JPMorgan enabling Bitcoin purchases and optimism around the GENIUS Act added momentum. Analysts highlight $107,500 as key resistan…",https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-trades-above-106000-as-market-shrugs-off-us-credit-downgrade-ethereum-chainlink-jump-over-7/articleshow/121285950.cms,"https://img.etimg.com/thumb/msid-121285931,width-1200,height-630,imgsize-9804,overlay-etmarkets/articleshow.jpg",2025-05-20T07:17:14Z,"Bitcoin surged past the $106,000 mark on Tuesday, buoyed by rising institutional interest, regulatory developments, and renewed investor appetite for crypto assets amid global economic uncertainty.As… [+2886 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Dearborn Partners LLC Has $146.79 Million Stake in Apple Inc. (NASDAQ:AAPL),"Dearborn Partners LLC trimmed its stake in shares of Apple Inc. (NASDAQ:AAPL – Free Report) by 1.2% in the 4th quarter, Holdings Channel reports. The firm owned 586,170 shares of the iPhone maker’s stock after selling 7,369 shares during the period. Apple acc…",https://www.etfdailynews.com/2025/05/20/dearborn-partners-llc-has-146-79-million-stake-in-apple-inc-nasdaqaapl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-05-20T07:06:59Z,"Dearborn Partners LLC trimmed its stake in shares of Apple Inc. (NASDAQ:AAPL – Free Report) by 1.2% in the 4th quarter, Holdings Channel reports. The firm owned 586,170 shares of the iPhone maker’s s… [+6474 chars]"
"{'id': None, 'name': 'CryptoSlate'}",Gino Matos,"Cardano’s Hoskinson denies ADA misappropriation allegations, calls them deeply personal and damaging","Cardano founder Charles Hoskinson expanded his response to allegations that Input Output Global (IOG) misappropriated over 318 million ADA from unredeemed pre-sale wallets, calling the situation deeply personal and damaging. In a May 18 post on X, Hoskinson r…",https://cryptoslate.com/cardanos-hoskinson-denies-ada-misappropriation-allegations-calls-them-deeply-personal-and-damaging/,https://cryptoslate.com/wp-content/uploads/2024/09/charles-hoskinson-staking.jpg,2025-05-20T01:00:50Z,"Cardano founder Charles Hoskinson expanded his response to allegations that Input Output Global (IOG) misappropriated over 318 million ADA from unredeemed pre-sale wallets, calling the situation deep… [+4115 chars]"
"{'id': None, 'name': 'ZyCrypto'}",Newton Gitonga,Cardano’s Charles Hoskinson Addresses Claims of ADA Theft Linked To IOHK,"Charles Hoskinson, the founder of Cardano, has resisted mounting allegations that IOHK engaged in theft involving unredeemed ADA tokens. In a YouTube AMA from Argentina this weekend, Hoskinson addressed what he described as a “coordinated campaign of defamati…",https://zycrypto.com/cardanos-charles-hoskinson-addresses-claims-of-ada-theft-linked-to-iohk/,https://zycrypto.com/wp-content/uploads/2021/11/Charles-Hoskinson-Clarifies-Cardanos-Security-Status-As-ADA-Takes-Hit-From-eToros-Delisting.jpg,2025-05-19T18:51:49Z,"Charles Hoskinson, the founder of Cardano, has resisted mounting allegations that IOHK engaged in theft involving unredeemed ADA tokens.
In a YouTube AMA from Argentina this weekend, Hoskinson addre… [+2959 chars]"
